step,reward,eval_type,seed
250112,0.0,pi,5
250112,0.0,mppi,5
500224,301.6,pi,5
500224,333.8,mppi,5
750080,342.8,pi,5
750080,333.4,mppi,5
1000192,359.1,pi,5
1000192,351.8,mppi,5
1250048,349.8,pi,5
1250048,365.1,mppi,5
1500160,365.6,pi,5
1500160,360.7,mppi,5
1750016,369.3,pi,5
1750016,355.9,mppi,5
2000128,369.1,pi,5
2000128,325.8,mppi,5
2250240,376.6,pi,5
2250240,385.3,mppi,5
2500096,380.9,pi,5
2500096,383.4,mppi,5
2750208,373.5,pi,5
2750208,386.9,mppi,5
3000064,380.9,pi,5
3000064,375.7,mppi,5
3250176,373.2,pi,5
3250176,396.4,mppi,5
3500032,374.1,pi,5
3500032,388.9,mppi,5
3750144,348.9,pi,5
3750144,387.8,mppi,5
4000000,382.8,pi,5
4000000,390.5,mppi,5
4250112,324.2,pi,5
4250112,337.3,mppi,5
4500224,393.5,pi,5
4500224,389.3,mppi,5
4750080,372.1,pi,5
4750080,386.5,mppi,5
5000192,380.5,pi,5
5000192,388.8,mppi,5
5250048,383.3,pi,5
5250048,393.3,mppi,5
5500160,379.5,pi,5
5500160,392.2,mppi,5
5750016,358.7,pi,5
5750016,360.6,mppi,5
6000128,375.2,pi,5
6000128,340.8,mppi,5
6250240,363.2,pi,5
6250240,369.3,mppi,5
