step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,3,0.0000,0.0000,0.0,1000.0
250112,mppi,3,0.0017,0.0050,0.3333333333333333,673.0
500224,pi,3,0.0014,0.0060,0.6,608.4
500224,mppi,3,0.0000,0.0000,0.0,1000.0
750080,pi,3,0.0000,0.0000,0.0,1000.0
750080,mppi,3,0.0000,0.0000,0.0,1000.0
1000192,pi,3,0.0000,0.0000,0.0,1000.0
1000192,mppi,3,0.0010,0.0023,0.6666666666666666,671.3333333333334
1250048,pi,3,0.0000,0.0000,0.0,1000.0
1250048,mppi,3,0.0000,0.0000,0.0,1000.0
1500160,pi,3,0.0094,0.0248,0.8,449.4
1500160,mppi,3,0.0303,0.0567,2.0,698.6666666666666
1750016,pi,3,0.0620,0.1148,4.8,627.0
1750016,mppi,3,0.0943,0.1237,5.333333333333333,373.6666666666667
2000128,pi,3,0.2574,0.4300,14.4,66.4
2000128,mppi,3,0.2903,0.4930,15.0,42.666666666666664
2250240,pi,3,0.2800,0.4700,14.2,60.4
2250240,mppi,3,0.2747,0.4857,14.0,64.33333333333333
2500096,pi,3,0.2900,0.4640,15.0,45.8
2500096,mppi,3,0.3037,0.4953,15.0,54.666666666666664
2750208,pi,3,0.2818,0.5116,14.0,48.8
2750208,mppi,3,0.2823,0.5173,14.333333333333334,47.666666666666664
3000064,pi,3,0.2828,0.5044,14.4,53.4
3000064,mppi,3,0.2790,0.5193,14.0,53.666666666666664
3250176,pi,3,0.2884,0.4594,15.0,57.4
3250176,mppi,3,0.2883,0.5073,14.666666666666666,38.333333333333336
3500032,pi,3,0.2894,0.4746,15.2,50.2
3500032,mppi,3,0.2793,0.4810,14.0,57.666666666666664
3750144,pi,3,0.2912,0.4572,15.0,54.8
3750144,mppi,3,0.2940,0.4867,15.0,61.0
4000000,pi,3,0.2980,0.5140,14.4,46.4
4000000,mppi,3,0.3057,0.4990,15.0,48.0
4250112,pi,3,0.2970,0.4744,14.6,56.2
4250112,mppi,3,0.3017,0.4983,15.0,33.0
4500224,pi,3,0.2948,0.4788,14.8,49.4
4500224,mppi,3,0.3063,0.5093,15.0,25.0
4750080,pi,3,0.2964,0.4812,15.2,47.0
4750080,mppi,3,0.2967,0.4913,15.0,59.333333333333336
5000192,pi,3,0.2954,0.4930,14.6,48.4
5000192,mppi,3,0.2977,0.4990,15.0,43.333333333333336
5250048,pi,3,0.2924,0.4730,15.0,58.6
5250048,mppi,3,0.3043,0.5013,15.333333333333334,30.666666666666668
5500160,pi,3,0.2938,0.4768,14.6,59.2
5500160,mppi,3,0.2023,0.3250,10.0,369.3333333333333
5750016,pi,3,0.2972,0.4944,14.6,57.2
5750016,mppi,3,0.3060,0.5063,14.666666666666666,50.666666666666664
6000128,pi,3,0.2920,0.4798,15.0,48.6
6000128,mppi,3,0.2970,0.4937,14.666666666666666,54.0
6250240,pi,3,0.2890,0.4912,14.4,50.6
6250240,mppi,3,0.3063,0.5200,14.666666666666666,36.0
6500096,pi,3,0.2878,0.4906,14.4,58.6
6500096,mppi,3,0.2953,0.5023,14.666666666666666,48.666666666666664
6750208,pi,3,0.2976,0.4882,14.8,58.8
6750208,mppi,3,0.2860,0.4847,14.0,55.0
7000064,pi,3,0.2994,0.4918,15.0,55.2
7000064,mppi,3,0.3010,0.5097,14.333333333333334,57.666666666666664
7250176,pi,3,0.3002,0.4950,14.8,50.8
7250176,mppi,3,0.3040,0.5083,14.333333333333334,41.666666666666664
7500032,pi,3,0.2966,0.4868,14.8,57.4
7500032,mppi,3,0.2930,0.4740,14.333333333333334,61.666666666666664
7750144,pi,3,0.3010,0.4950,14.8,40.8
7750144,mppi,3,0.2860,0.4723,14.0,53.333333333333336
8000000,pi,3,0.2974,0.4794,14.8,56.6
8000000,mppi,3,0.2997,0.4890,14.666666666666666,53.333333333333336
8250112,pi,3,0.2964,0.4910,15.0,51.8
8250112,mppi,3,0.2950,0.4953,14.333333333333334,53.333333333333336
8500224,pi,3,0.3012,0.4992,15.0,59.2
8500224,mppi,3,0.2873,0.4763,14.0,57.666666666666664
8750080,pi,3,0.2980,0.4814,15.2,43.6
8750080,mppi,3,0.3040,0.4870,15.0,52.333333333333336
9000192,pi,3,0.2980,0.4872,15.0,54.4
9000192,mppi,3,0.2837,0.4690,14.0,62.0
9250048,pi,3,0.2998,0.4950,15.0,41.0
9250048,mppi,3,0.2840,0.4747,14.333333333333334,51.0
9500160,pi,3,0.2976,0.4834,15.0,55.8
9500160,mppi,3,0.2820,0.4407,14.0,48.333333333333336
9750016,pi,3,0.3008,0.5042,14.6,52.6
9750016,mppi,3,0.2893,0.4720,15.0,43.0
10000128,pi,3,0.2992,0.5018,14.8,56.2
10000128,mppi,3,0.2827,0.4580,13.666666666666666,55.666666666666664
